Username,Isi komentar,Jumlah like komentar,Waktu komentar
@natanaelalvin5976,Bagi yg mengetahui sisi gelapnya harap diam ya kawan 😄 jaga perdamaian meskipun kalian tau 😄,4,1 bulan yang lalu
@DianePentury-jc3vz,​ @natanaelalvin5976 😂😂😂,0,1 bulan yang lalu
@NusantaraFasteners,​ @natanaelalvin5976  siap. Toleransi,0,1 bulan yang lalu
@ka52aligator91,​ @natanaelalvin5976 sebutin gausah ngarang😅,0,1 bulan yang lalu
@set1awandenny,ngapain ngidolain orang yg ngawinin anak umur 9 tahun,21,1 bulan yang lalu
@ofiektht105,"​ @set1awandenny raja raja kristen aja dulu banyak yang nikah umur 6 tahun bahkan ada raja yang nikah sama umur yang 3 tahun, bukan raja kristen aja sih, emang dulu zamannya seperti itu nikah diumur 6 tahun 9 tahun itu hal yang normal dulu, jangan samakan zaman dulu sama zaman sekarang, zaman sekarang lu nikahin cewek seumuran gitu ditangkap kalau sekarang mah",2,1 bulan yang lalu
@arnoldandri8425,​ @set1awandenny 😂 kalem bre,0,1 bulan yang lalu
@nurulnadzif3150,"​ @set1awandenny Ya idolamu yg begono""",0,1 bulan yang lalu
@311Clipshort,bagaimana caranya berpatok pd nabi sdgkan kita tidak pernah liat nabi ????,1,1 bulan yang lalu
@fridasmooty2992,​ @311Clipshort mang lu bisa lihat udara yg lu hirup tiap hari,3,1 bulan yang lalu
@nuryantogubug2090,​ @311Clipshort klo sudah yakin percaya pada diri itu yg asli😂😂😂,0,1 bulan yang lalu
@lifon_official,​ @311Clipshort gini aja bang:kenapa kamu percaya kalo ditubuhmu ada jantung sedangkan kamu gapernah liat langsung jantung didalam tubuhmu,0,1 bulan yang lalu
@TutiTuti-fs3nd,Betul sebenarnya Nabi Muhammad Saw adalah Nabi untuk seluruh umat manusia di dunia tapi banyak yang benci.,1,1 bulan yang lalu
@oreridsign2682, @TutiTuti-fs3nd  Gw ga karena gw non-muslim.,3,1 bulan yang lalu
@dennymahudin,Ulama dipercaya... hadeh..mayoritas ulama hoax mulutnya,1,1 bulan yang lalu
@Agri_TN,Iya ya btul,0,1 bulan yang lalu
@darimuuntukmu,nabi Muhammad pun bnyk istri 😂,0,1 bulan yang lalu
@yourfav03,​ @darimuuntukmu punya banyak istri kriminal ya?,1,1 bulan yang lalu
@SolsunSubeom-d9v4h,"​ @darimuuntukmu tapi beliau seumur hidupnya ga pernah berlaku kriminal,seumur hidup jd sosok terpercaya, jangan lihat satu cerita tapi menghilangkan cerita baik tentang beliau yg lainnya.",0,1 bulan yang lalu
@Ichikaaaaja," @darimuuntukmu  punya banyak istri bukan m3l3cehkan banyak perempuan dan anak2 terus dijual, setidaknya dia bertanggung jawab dan adil sama istrinya",0,1 bulan yang lalu
@muculovo-us7br,idola dengan panutan hidup beda mas nabi muhammad saw itu panutan hidup dan gada masalah jikalau seseorang mengidolakan orang lain contoh nya dalam bermusik/apapun selagi positif,0,1 bulan yang lalu
@pfemke553,"Junjungan kalian adalah penganut Paganisme yg rajin semedi di dalam gua, sama persis dgn dukun yg sedang memperdalam ilmu utk menambah kesaktiannya.  Dalamilah sejarah Paganisme di Jazirah Arab jauh sebelum junjungan kalian lahir, berikut ritual2 kepercayaan mereka.    Pada saat itu salah 1 Kaaba yg digunakan untuk memuja dan menyembah dewa2 Pagan mereka adalah Kaaba yg di Mekkah. Di tempat tsb bersemayam 360 dewa2 Paganisme. Dewa yg tertinggi adalah dewa hubal (=dewa bulan) yg menguasai peperangan dan ilmu sihir. Entah apakah ada pengaruhnya pada junjungan kalian yg rajin berperang di-mana2 hingga tangannya sangat berlumuran darah. Dewa hubal tsb punya 3 anak perempuan : al Uzza, al-Lat dan Manat.  Nama2 mereka bisa ditemui kembali pada al Najm 53 : 19-20.",0,1 bulan yang lalu (diedit)
@Nondewa18,"Kenapa orang gak ada takutnya yah, kita shalat bolong2 aja udah overthinking",66,1 bulan yang lalu
@tinariana6527,​ @Nondewa18 betul hidup koh seenknya udele dewek amit2 naudzubilah mindzalik Suma naudzubilah.😢,12,1 bulan yang lalu
@yolandwifebriansyah4053,​ @Nondewa18 karena dosa tidak berwujud dan instant. Sifat dasar manusia yaitu dosa belakangan bisa tobat.,8,1 bulan yang lalu
@jennie3109,​ @Nondewa18 iya weh bisa2nya ya,2,1 bulan yang lalu
@ElvanaMutiaFitri,"Aku menganggap dosaku yg lalai ibadah tu udh berat bgt, ternyata ada dosa yg lebih biadab lg astagfirullah naudzubillah",38,1 bulan yang lalu
@vodimper88,"kita ga tau saat masa Dajjal muncul kita masih hidup apa ngga, nah.... ini kita baru di suguhin antek2 Dajjal, kuat ngga iman kita, mereka antek2 Dajjal aja belum tentu sanggup keliling bumi",5,1 bulan yang lalu
@efuudin2312,​ @vodimper88 dajjal itu sangat kuat sekali..,0,1 bulan yang lalu
@tinariana6527,Betul betul kita kudu ngeh ya Alloh tuhanku subhn Alloh,3,1 bulan yang lalu
@puputsiska,Padahal aku ngambil sisa kembalian orgtua ku aja kayaknya udh berdosa buanget lhooo 😥😥,3,1 bulan yang lalu
@Nour.0321,"​ @puputsiska tapi jangan jadi meremehkan dosa, dosamu dan dosa mereka itu beda",0,1 bulan yang lalu
@ahmadhidayat5212,"kalau allah maha pencipta, berati allah juga dong buat perbuatan epstein",3,1 bulan yang lalu
@Feni808,"​ @ahmadhidayat5212 manusia diciptakan Allah dikasih kebebasan utk bertindak, tinggal mau berbuat kebaikan atau kejahatan",3,1 bulan yang lalu
@M.uwais132,"​ @ahmadhidayat5212 Allah menciptakan makhluk dgn berbagai settingan, ada yg settingan memiliki kehendak bebas sprti manusia dan jin ada yg settingan maksiat trs yaitu syetan, ada yg settingan sll taat yaitu malaikat, nah trgntung kita pilih yg mana.",2,1 bulan yang lalu
@dghdjdyhehdb157,"​ @ahmadhidayat5212 kan manusia di kasih otak ,bisa berfikir mana yg baik dan tidak makanya Allah punya aturan yg di atur di agama",1,1 bulan yang lalu
@M.uwais132,Neraka dan surga adalah bentuk keadilan Allah.,2,1 bulan yang lalu
@Michaelsarah39,Dan kayannya gw masuk surga kalo org2 se biyaadaabb itu…,1,1 bulan yang lalu
@dearestdi," @Michaelsarah39  baru bisa paham kan jawabannya, kenapa TUHAN menciptakan neraka jahanam",2,1 bulan yang lalu
@wanitabisa6530,"kebanyakan mereka tidak percaya tuhan, kalaupun mereka bilang punya agama tertentu itu hanya formalitas",1,1 bulan yang lalu
@AndikCahyo-r2x9f,"Sama juga dengan yg saya pikirkan,jawaban itu ada saat ini",1,1 bulan yang lalu
@NataliaLayanie,"Kadang memang berpikir, mengapa dan apa tujuan Tuhan menciptaka  orang jahat?padahal hidup mereka hanya bisa menyusahkan orang lsin dan tidak bergunaaa😢.",0,1 bulan yang lalu
@zahrachannel9369,Komentarnya harus di pin nih,0,1 bulan yang lalu
@kipayatullutfiah,"Ih sumpah kak, aku juga 😭 Dari sekian lama aku selalu berpikir teganya Allah nyiptain neraka buat kita, dan ternyata 😭",0,1 bulan yang lalu
@alausyammar9408,Neraka Allah ciptakan buat penjahat seperti mereka,0,1 bulan yang lalu
@youngalfa8684,"Maka catatan sejarah semakin MEYAKINKAN bahwa SUMBER SEGALA MASALAH dan SUMBER SEGALA KERUSAKAN kehidupan di dunia itu adalah YAHUTHEE. Kerusakan yang mereka lakukan SANGAT DAHSYAT Bukan bangsa China, bukan Persia, bukan Mongol, bukan Rusia, bukan Melayu, bukan Afghan, bukan Afrika",0,1 bulan yang lalu
@xcxnnnjf,PAHAM Kaann IBLIS MENYESATKAN MENGHASUT MANUSIA SAMPAI KIAMAT,0,1 bulan yang lalu
@afan861,Kan ada baik dan jahat.... Seperti film2... Karena film2 juga memberikan  clue tentang kenyataan sebenarnya...,0,3 minggu yang lalu
@chimxy,Berarti iblis pun benar. Iblis menggoda manusia untuk mengetahui sifat seseorang. Jadi Iblis pun lebih seperti penguji wkwk  Ingat dulu pernah ada dialog antara iblis dan firaun yg dimana iblis pun gak berani ngaku Tuhan. Dan kasus kali ini luar biasa sih,16,1 bulan yang lalu
@AdiPrayitno-oy1zs,​@dripshallowFir'aun kalau masih hidup pasti sungkem pak,2,1 bulan yang lalu
@Eatenak,"Aku kmrin sempet percaya teori reinkarnasi, tapi skrg aku ga yakin. Dalam reinkarnasi katanya kalau amalnya baik di kehidupan selanjutnya bakal jadi orang kaya raya. Dan yang jahat bakal hidup nelangsa di kehidupan selanjutnya. Skrg gw lebih percaya neraka cocok untuk orang2 diluar batas .",6,1 bulan yang lalu
@BlackANT100,"​ @Eatenak  betul, klo reinkarnasi ada, pejabat dan miliarder isinya orang alim dan orang berbudi luhur. Bukan malah orang bobrok.  Paling logis ya adanya surga dan neraka serta manusia bakal di adili seadil adilnya",1,1 bulan yang lalu
@mrusdi729,Trus yg menciptakan manusia kyak gini siapa bg😂,3,1 bulan yang lalu
@Bintu_Balghaits,“Manusia kyk gini” mksdnya yg jahat gtu? Kan manusia diciptain itu di kasih akal Tinggal balik ke dia nya aja mau hidup ngikutin aturan Tuhan atau engga Mau pilih jalan hidup sesuai aturan atau semau nya sendiri,12,1 bulan yang lalu
@GaleryMaker,​ @mrusdi729 pertanyaan terdongo,5,1 bulan yang lalu
@cryptowavekliping,"​ @mrusdi729 neraka dan surga itu di tangan mu itulah Allah bilang, hidup itu hanya sementara dan apa yang di tangan mu itu adalah titipina, lu bisa jadikan hidup lu neraka ataupun surga",0,1 bulan yang lalu
@amsoana75,"Dunia sudah di ambang kiamat, banyak fitnah bermunculan, kuatkan iman!!",0,1 bulan yang lalu
@tukidinangkamura2354, @amsoana75 Kalau Iman kuat juga Imin harus kuat.Tapi untuk saat ini umumnya Imin yang kuat tapi Iman lemah.,0,1 bulan yang lalu
@jeihanaliya4931,"FAKTA BAHWA TIDAK ADA SEORANG MUSLIMPUN DI EPSTEIN LIST, MEMBUKTIKAN BAHWA ALHAMDULILLAH AKIDAH ISLAM LEBIH BAIK, WALAUPUN DEDDY CORBUZIER TETAP MENCOBA MENGGIRING OPINI BAHWA ISLAM ITU BURUK DGN MENGANGKAT ISU KISWAH KA'BAH & PARA HAMBA D474L TERUS MEMFITNAH ISLAM",6,1 bulan yang lalu (diedit)
@bensoe69,​ @jeihanaliya4931  Lu nggak ngerti bahasa lu. konteksnya di sini BEKAS Kain Kiswah ka'bah itu bisa dibeli oleh orang kaya. Terus dijual lagi/dihadiahin ke orang. Lu nggak pernah tahu kiswah lu ya?,1,3 minggu yang lalu
@kangzeinal-ghibly,"""Wallahu khairul makirin""",2,1 bulan yang lalu
@mataharibersinarapologetics,pembuat tipu daya maksudnya,1,1 bulan yang lalu
@farahdzakiyah,"Ya mreka berencana juga rencananya Allah, setan jin dibuat pun udah plannya Allah jadiiiii .... kuatkan Iman karena kita semua menuju masa depan yg merupakan kepastian yaitu kematian",17,1 bulan yang lalu
@SuryaPradana-s1t,Trus lu buat apa bang,0,1 bulan yang lalu
@StayOnHalal,"*Allah-Lah, maaf ka, konjungsi yang merujuk kepada Allah SWT memakai huruf besar ya😊",0,1 bulan yang lalu
@gurline25,Mungkin inilah yang membuat akhir dunia makin di ujung tanduk,0,1 bulan yang lalu
@adityarahmaddani6776,Omong kosong,0,1 bulan yang lalu
@youngalfa8684,Sangat BENAR,0,1 bulan yang lalu
@KD_Afellay20,Terima kasih sudah mewakilkan,0,1 bulan yang lalu
@DarnoNono-jq6ml,Dabrus,0,3 minggu yang lalu
@fathimah.k.0489,"Mereka membuat rencana,allah sang penentu dan allah adalah sebaik baik  pemberi keputusan.",0,3 minggu yang lalu
@BagasgokilJos,Mereka mempercepat supaya junjungan yahudi aliass dajal cept keluar.. semoga iman kita kuat smpe maut menjeput,0,3 minggu yang lalu
@Tawon-69,"Respon terhadap JE Files yang dibuka sedikit demi sedikit: 1. Penolakan massal (oleh yang tersebut di dalam JE Files) -> penolakan adalah mekanisme bertahan hidup; 2. Polarisasi ekstrem: yang percaya menjadi makin radikal, yang menolak menjadi makin defensif (fase kacau sosial); 3. Krisis legitimasi: hukum tetap ada, tapi ditaati dengan sinis, negara tetap berdiri tapi kehilangan wibawa, atau demokrasi masih disebut tapi kosong makna (fase sinisme tahap akhir); 4. Kiamat simbolik, dengan 'matinya' narasi mereka lebih bermoral, 'matinya' ilusi bahwa kekuasaan = tanggung jawab, dan atau 'matinya' kepercayaan buta; 5. Terjadi perubahan (revolusi atau evolusi) pada peradaban besar ... (MUNGKIN 🙏🏽😪)",7,1 bulan yang lalu
@mbah_kober,"​ @Tawon-69 File itu harus disebar. Itu keputusan hukum di amerika. Tahu nggak kenapa?. Karena hukum disana gak akan mampu memvonis kejahatan itu. Makanya diserahkan pada masyarakat dunia untuk memvonisnya. Lalu apa yang harus kita lakukan?.  Nabi pernah berpesan ""dan tuhanmu tidaklah bermata satu""",4,1 bulan yang lalu
@rosneni6947,"Rencanana mereka jg rencananya Allah bang,mari persiapan diri kiamat Uda dekat.",4,1 bulan yang lalu
@antasena8628,Blok!,1,1 bulan yang lalu
@MuhammadFathurahman-h9b,​@antasena8628lu lagi sakit??,0,1 bulan yang lalu
@yjoerney,Blokk,1,1 bulan yang lalu
@MuhammadFathurahman-h9b,​ @yjoerney napa bang sakit loe,0,1 bulan yang lalu
@aidilart1156,Terlalu kaku kata-katamu. Gaada yg lebih jelas kah atau permisalan keluarga Saud itu siapa dan hubungannya ama Wahabi itu apa,1,1 bulan yang lalu
@Faiz_ibnThalib,"​​ @aidilart1156 GK ada hubungannya antara, hal itu keluarga Saud pasti ada yg menjadi oknum tapi tidak bisa kita sama ratakan, jngn krna ada keterlibatan seorang pengusaha Arab Saudi, trus di pukul itu dari keluarga Saud, selalu yg di arahkan adalah Wahabi hal yg aneh itu ,obyektif, pemerintah Indonesia apa kabar dgn koneksi nya dngn Epstein dan elit global, lihat negara kita sendiri jgn ke negara orang itu urusan mereka, benci boleh sdm rendah ya jngn dong",0,1 bulan yang lalu (diedit)
@StayOnHalal,​ @aidilart1156 kata2nya yang kaku atau kita yang terlalu kaku untuk mencerna?,0,1 bulan yang lalu
@udinirwanto1028,bisa kencing juga rencana alloh😪😪😪keren2,1,1 bulan yang lalu
@nursia3898,"​ @udinirwanto1028 penyaliban rencana iblis,dan pengikutnya  juga rencana iblis",1,1 bulan yang lalu
@EkoArianto-h1k,ALLOH SWY MEMANG SEBAIK BAIKNYA RENCANA TAPI MASAK INDONESIA G ADA DLM RENCANA ALLOH SWT. SAMPAI2 INDONESIA GINI GINI AJA PEMIMPIN 12THN TERAKHIR SEPERTI DAGELAN.,2,1 bulan yang lalu
@Kecoax1-g6z,​ @EkoArianto-h1k Bagaimana mungkin berkembang negara ini kalau masyarakatnya aja seperti anda,4,1 bulan yang lalu
@bergetar891,"​ @EkoArianto-h1k ada kok, mungkin kamu yg kurang mempelajari keriwayat orang² terdahulu seblm kita termasuk para utusan tuhan/rasul. Semua ada di perjanjian lama antara allah dan ibrahim. To be honest bangsa kita menjadi salah satu bangsa yg dijanjikan Tuhan utk rencananya dlm masa mendatang. Rahayu 🙏",1,1 bulan yang lalu
@rohanirohani7727,​ @EkoArianto-h1k indonesia mah gak perlu di pikirkan mau ky gimana...org presiden nya aj ud bilang..2030  indonesia bubar...,0,1 bulan yang lalu
@pawpawpawanimals,"lebih ke penghinaan bang, biasanya ada tulisan alquran di kain kabah",98,1 bulan yang lalu
@meinekampf1981,​ @pawpawpawanimals Penjualnya pengusaha Arab Saudi😅,19,1 bulan yang lalu
@maverick0772," @pawpawpawanimals kain kiwah itu cukup kita muliakan ketika kain kiwah tersebut sebagai penutup ka’bah, namun ketika kain tersebut sudah tidak terpakai maka nilai akan kembali seperti benda. Dalam Islam benda tidak boleh diagungkan berlebihan sampai jatuh ke keyakinan yang keliru (ghuluw / berlebih-lebihan). Kita sebagai umat muslim cukup berdoa kepada sang maha penciptanya  supaya dijaga dari fitnah dunia dan akhir zaman. Jangan terpancing emosi, Tuhan maha tahu dan maha mengetahui",57,1 bulan yang lalu
@didimomon785," @pawpawpawanimals sama bang ketika muslim menghina patung, ketika kain dihina anda bisa merasakan bagaimana perasaan itu ada. Anggap saja semua ini akan dibuat oleh oknum yg tidak bertanggung jawab. Yang penbting kita jangan ikut-ikutan berbuat jahat kepada oranglain, karena jika kita berada diposisi korban itu adalah menyakitkan 🤔",11,1 bulan yang lalu
@paddyjun,"Memang benar, makanya dilihat dari sisi intinya. Ada oknum dalam islam yang berani melakukan itu. kan bicara dalam konteks itu, bukan masalah akhlak. Karena tahu ada berita begitu harusnya khawatir. bukan malah diganti konteksnya  Kebiasaan orang indo nggak mengerti konteks tapi dibanding2kan dengan alasan lain.",15,1 bulan yang lalu
@Mandala_03,"Menurut orang kafir merasa menang dgn menghina jadikan karpet, tapi sesungguhnya menunjukkan kebodohan musuh3 Islam",13,1 bulan yang lalu
@igamarvels19,"Kalo karpet masjid atau karpet apa gpp lahh , ini soal kabah bukan karpetnya,kalo karpet masjid istiqal di buat gitu masih terima tapi ada kata kabah nya yg bikin gk terima paham ,gua pukan orang agamis dan bukan ahli agama.",10,1 bulan yang lalu
@FUFUFUAYE,"jangan di telen di makan semuanya ,kalo bukan yang ngasih sama yang Nerima yang ngomong. bukti tulisan bisa di buat seolah2 itu aslinya begitu. ini cuman patokan kalo ada issue gini pasti raja arab orang arab verifikasi. kalo masih ga percaya biar allah yang buka semuanya.",5,1 bulan yang lalu
@wanitabisa6530," @FUFUFUAYE  sudah kelihatan dulu pangeran arab bertemen sedeket itu sama orang orang barat, dengan palestina sangat acuh dan sekarang kebuka sedikit demi sedikit",1,1 bulan yang lalu
@KandarNoer," @FUFUFUAYE  Nabi Muhammad Kalao saja masih ada , itu Raja arab orang pertama yang akan dihukum. maka jangan heran kalau arab ga totalitas bela kemerdekann palestina.",0,1 bulan yang lalu
@sintapuspasari887,Betul,4,1 bulan yang lalu
@dajjalsetan1116,Kain hanyalah kain yg terpenting ibadah kita sama pencipta,3,1 bulan yang lalu
@mcin71,pertanyaannya lebih hina yg membeli atau yg menjual? siapa yg kirim ke dia?,2,1 bulan yang lalu
@BungaMentari-i7p,​ @mcin71 pikir sendiri,0,1 bulan yang lalu
@gudangsedekah524,"Jangan terpancing dengan penghina Islam,TUHAN itu mengingatkan dgn hal seperti ini agar umat Islam bersatu",2,1 bulan yang lalu
@manikglory1351,"“Jika diam saat agamamu dihina, gantilah bajumu dengan kain kafan.” - Buya Hamka",2,1 bulan yang lalu
@DavidVilla-z7r,emang sih itu penghinaan tapi ga membuatku berpaling dari Tuhan lewat jalur Islam 😂 seperti kisah si kampret dajjal yg show off bisa membangkitkan orang mati dari situ makin menguatkan keyakinan orang beriman untuk menjauh dari si kampret 😂,1,1 bulan yang lalu
@Shachi-v3v,"Ya benar tidam melunturkan keagungan islam,tapi itu melecehkan,dan menghina org"" Islam",1,1 bulan yang lalu
@junaidipasber7568,"Islam mah gk bakal tercoreng, yg tercoreng orang dalam istana Arab..",1,1 bulan yang lalu
@muhammadamarfikri2943,"santai aja bang, semua ada waktunya",0,1 bulan yang lalu
@yuyunsstories2030,Kamu beneran komen begini?,0,1 bulan yang lalu
@alghafur6371,"betul bang, mereka cerdas klo cuma di suruh buat kemiripan barang., apa lagi kain mudah di buat kemiripan sampek hal detail",0,1 bulan yang lalu
@DanielZayyen,"Pemerintah  arab gimana bisa"" orang kaya gutu yng beli",0,1 bulan yang lalu
@wiwinwinengsih6449,"Ke agungn islam yg jaga allah bukn manusia ,manusia cukup berpasarh diri klau tidk mampuh menghukum umat nya cukup berdo a kepada allh ,biar allh yg menghukum nya seperti fir aun yg menghukum allah",0,1 bulan yang lalu
@maryantoadiputra,"Kok bisa semudah itu oknum arap bisa ngambil kainnya,,",0,1 bulan yang lalu
@M.Anis-e9z,"Jarak perang Dunia ke 3 dan ke 4,tidak jauh. Dan perang dunia ke 3 adalah awal transisi dari technology ke non technology hingga perang Dunia ke 4 sudah tidak ada technology canggih",0,1 bulan yang lalu
@Goddisz,SETUJU,0,1 bulan yang lalu
@antonidwi7653,Salah satu fitnah dajjal,0,1 bulan yang lalu
@fathimah.k.0489,paling kain nya kw bukan asli,0,1 bulan yang lalu
@Chrysalis3589,bnyak energy tersimpan d sana.,0,1 bulan yang lalu
@enitan-yg6rd,Itu berarti mebuka kebenran islam bang..si Epstein sampe mau gt untuk ambil n mlecehkan ..klo agama islam gk bener..si Epstein jg pasti gk mau..buat apa.masalah kain doank,0,1 bulan yang lalu
@kuyy5835,"masik simpang siur soal di jadiin apaan tu ,jangan asal konsumsi berita😅",0,1 bulan yang lalu
@hilmia_tussa,Betul tapi hati kita terluka doang kain yang selama berabad abad disucikan dijadikan alas kaki,0,1 bulan yang lalu
@ramahasnanw2153,"Gua jadi ga percaya di mati beneran ga ya?secara dia bisa melakukan semua hal mengerikan itu,masa dia ga bisa memalsukan kematiaannya?",0,1 bulan yang lalu
@ramahasnanw2153,"Tujuan mereka membuka file tersebut ni untuk mengacaukan dunia,amerika ini keknya punya rencana memecah berbagai negara,contohnya kain ka’bah ini,agar negara arab terpecah,",0,1 bulan yang lalu
@PurpleFanslover,"Betul sekali,justru yg menginjak- injaknya akhirnya Allah hinakan sehina- hinanya",0,1 bulan yang lalu
