Username,Isi komentar,Jumlah like komentar,Waktu komentar
@maulyaargiyadiyanti8957,Yappp dan lagian kasus ini sudah di bahas 5 tahun lalu ?? Secara hal seperti ini bagi orang orang atas bahkan setara elit elit global sudah lumrah aja lah asalkan ada satu orang yng bener bener bisa bertanggung jawab dan mengorganisir ?? Bahkan pun hal tersebut sudah menjadi rahasia global pula ?? Dengan di bagikan nya file file tersebut para netizen tentu akan fokus ke apa dan siapa saja yng terlibat serta mereka akan mengejar orang orang yng nama nya terdaftar yng mereka sangat mengenal siapa orang tersebut ??? Tanpa para netizen sadar mereka sudah melupakan kasus sebenarnya itu apa ???,0,1 bulan yang lalu
@rafahanifah1787,"Tp banyak orang"" yg cuma menwrima mentah"" pdahal harus curiga ini kn data rahasia kn isinya orang"" penting knpa di publis  Jgn"" ada maksud tertentu lewat di publish nya ini file  Malah pda bahas yg sudah berlalu bukan fokus ke hal"" kedepannya",0,1 bulan yang lalu
@EdiIde-dp1is,"Seperti nya sengaja untuk menutupi kasus yang lebih besar lagi , jadi sengaja di sebar hanya untuk mengalihkan isu, itu menurut gue sih",0,1 bulan yang lalu
@holla105,Betul,0,1 bulan yang lalu
@NayaA-Ri,Ya betul,0,1 bulan yang lalu
@srsofficial1303,Pengalihan isu karna ada program lebih besar yg mereka rencanakan,0,1 bulan yang lalu
@RatnaIqlima-f2x,Hidup untuk beribadah mencari bekal untuk pulang ke akhirat,0,1 bulan yang lalu
@debbykwon27,betul. apalagi pelaku nya udah mati juga.,0,1 bulan yang lalu
@perapebriani7842,"Bukan sampah sebenarnya karena ada desakan juga dari para korban untuk dibuka karena si pelaku kan dilaporkan udh mati di sel tahanan sedangkan Seharusnya masih ada sidang lanjutan, ini yg buka kan pihak kejaksaan sana yg memang jika si pelaku masih hidup kemungkinan akan ada yg lain lain yg ikut kena, dan juga dari pihak mahkamah konstitusi juga minta untuk di publik",0,1 bulan yang lalu
@odoyssuhanda1181,Sangat benarrrrrrr,0,1 bulan yang lalu
@tsarina_romanov,Public transparency,0,1 bulan yang lalu
@junileon5717,"Dem bro ,jangan2 Lo adalah the real salah satu sirkel elite global😂😂",0,1 bulan yang lalu
@Asmillmhd,SINGKATNYA ( PENGALIHAN ISU) CEUNAHH,0,1 bulan yang lalu
@haebbg4938,Dari x ya ini?,0,1 bulan yang lalu
@herlansyah2650,Bener🤔tapi itu mungkin sudah jalan ny harus begitu😢,0,1 bulan yang lalu
@maretaandristi3782,Kita aja udah kena prank covid😂,0,1 bulan yang lalu
@AmharAbqori-iu7xt,Trump mau maling greendland,0,1 bulan yang lalu
@HopeTodaychannel,"Justru ini secara ikhlas di sebarkan dari UU Amerika,  karena para dalang nya saling cuci tangan. Kayak billgates udah buat podcast kalau dia nyesel ikut sama si jepri. Mereka juga udah eneg sama si jepri ini, selain itu di files nya itu semua negara tercantum dan kasih tau kalau covid itu rekayasa. Ibaratnya kalau amerika langsung kasih tau rekayasa covid tanpa bukti konkrit juga kita mana percaya. Ibaratnya biar kita ikut tau banyak hal busuk di dunia ini, mungkin aja yg sebarkan ini petugas yg manusiawi yang benar-benar muak. Who knows? Ga ada kasus basi, ini justru mereka buntu karena si jepri udah mati dan kasusnya buntu gk bisa ditangkap dan di adili dia. Mereka juga masih selidiki pulau pribadi itu dan kasusnya belum selesai makanya di naik banding lagi per februari ini. Aku baca nya di media luar😢 karena korbannya emang sebanyak itu😢",0,1 bulan yang lalu
@ReinSyah,ANDA PSIKOPAT,0,1 bulan yang lalu
@TerataiPutih201,"Bener, mnrt three anomali, org2 bsr ini sdg nutupin kasus tanah Afrika, antar negara rebutan yg melibatkan money laundry.",0,1 bulan yang lalu
@Diormayer-k2f,Sependapat,0,1 bulan yang lalu
@Boombastivo,Gratis gimana..kasus dah dr 2005.. Thn 2016 ada yg nuntut agar file epstein dibuka tuk umum. Dan baru 9 tahun kmudian dikabulkan 2025. Total kasusnya smpe dihuka utu 21 tahun mang....,0,1 bulan yang lalu
@eridhaborutonga6851,Dimana ada video tentang Epstein ni selalu ada komentar ini,0,1 bulan yang lalu
@rosiyahrsyhsw4815,Ya emang bisa dibilang udh basi si kan orangnya udh mati,0,1 bulan yang lalu
@Dhanki_Riz,"Menurut gua ini geretakan sih. Ingat, epstein itu agen mossad. Jadi  besar kemungkinan kalo Israel punya banyak bukti-bukti kejahatan pemimpin atau tokoh tokoh penting dunia yang bisa dipake buat ngancam biar nurut kemauan mereka. Bahkan sekelas US. ""Lu mau tunduk, nurut sama gua atau gua sebarin lebih banyak lagi skandal lu?""",0,1 bulan yang lalu
@khanzadimas5161,Bisa jadii,0,1 bulan yang lalu
@endahnursetyaningsih9886,"depopulasi menakutkan, entah apa rencana mereka lagii😭😭😭😭",0,1 bulan yang lalu
@aniwidyastuti1694,"Mengecoh dan memecah perhatian, takutnya siapa tahu ujug2 ada yg meledak(mengagetkan/menghebohkan) dan kita terlambat menyadari. Semoga tdk demikianlah.",0,1 bulan yang lalu
@wartinisbg6292,"MASUK AKAL,KLO ITU BUKAN SAMPAH PASTI DISIMPAN SAMPAI MANUSIA2 YG ADA FILE SAMPAI MODAR👍🏻👍🏻",0,1 bulan yang lalu
@66sandra,sepemikiran,0,1 bulan yang lalu
@karlina_lina-g5s,Itu dlm files epsteinnya ga ada ttg presiden xin cing ping?,0,1 bulan yang lalu
@GazaliRachman-k1e,"Yg namanya dokumen/file penting dimusnahkan dulu baru jadi sampah,, supaya informasinya ga bocor.  Yg biasanya jadi sampah & basi itu adalah komentar busyukkk.",0,1 bulan yang lalu
@yellow8980,"Exactly! Bahkan aku rasa info2 itu kemungkinan besar udah di ""pilah"" agar memicu reaksi dari NPC (manusia jelata/kita2)",0,1 bulan yang lalu
@Me_Viha,"Nah itu, bisa jd ada ""sesuatu hal"" besar yg sdg di lakukan yg luput dari pandangan org banyak....apa ya ?",0,1 bulan yang lalu
@rosijumnasari766,"si Jepri ini kayaknya punya ilmu membaca karakter orang. dan bisa jadi dia punya ilmu cara hipnotis orang, jadi setiap orang kayak yg didekatinya biar nurut. sama kayak dia memperlakukan cewek-cewek, melecehkan tapi gak sampe ceweknya sadar. serem juga. Bisa jadi dia nganut satanik yg selama ini rumornya sudah banyak yg jadi pengikutnya di Hollywood. ye kan",0,1 bulan yang lalu
@dewiismayanti1760,"Menurut saya sih pasti buat nutupi kasus yg lebih besar berkaitan sama negara, kalo dikonoha biasanya begitu😅",0,4 minggu yang lalu
@anggitaputerim.6985,HMMMMM,0,2 hari yang lalu
@jhonny4498,Menurutku malah filenya di jebol sm pihak musuh biar menguntungkan mereka,0,23 menit yang lalu
@ismenddoang2714,"kaya gak tau dinegara gagal aja. jangankan tekhnologi, informasi aja dapetnya basi. wajar namanya juga negara basi pake undang-undang yg basi dipimpinnya sama org2 basi dr partai basi.",1,1 bulan yang lalu
@jesiharan,Salut dengen kecerdasan elu bang 👍 gua yakin lu bukan termul,5,1 bulan yang lalu
@lybie9130,"'Jepri', berasa kayak pelakunya bukan orang New York 😅",84,1 bulan yang lalu
@rahma01483,C hiro kan mang suka ngerubah2 nama orang 😂,62,1 bulan yang lalu
@sitikomalasari2025,Apa 😮,30,1 bulan yang lalu
@Uswah_ch,Lbh masuk di lidah pasar minggu nya babu😂,188,1 bulan yang lalu
@dianaxdianol,Babu kita emang bedaaa kak wkwk,151,1 bulan yang lalu
@nurhafidhazanna1792,Takut jelimet soalnya ga cocok di lidah Nusantara 🤣,20,1 bulan yang lalu
@ChaniaMaharaniwakhit,😂 babu kita msmang bedaaa,16,1 bulan yang lalu
@rahmawjyafky406,😂😂😂😂,2,1 bulan yang lalu
@alineaeuropa,Gw blm denger tapi komen ini ngakak🤣,1,1 bulan yang lalu
@elfitarosidi964,wkwk emg gitu si hiro,1,1 bulan yang lalu
@NA-wt1ru,Babang ngejelasin pke bahasa bayi buat majikan yg oon ini😂,213,1 bulan yang lalu
@savinanurwakhida1945,+ si kunti giselen😭,148,1 bulan yang lalu
@asmarajuwhita,"+ pak donald, dy doang yg nyebut nama trump pake nama depan nya jd pak donald 😂😂",53,1 bulan yang lalu
@tianur6801,EMG LBH simple si Jepri aja...medok indo😂😂😂,13,1 bulan yang lalu
@havefunyallxixi,BERASA LOKAL BANGET 😭,34,1 bulan yang lalu
@AriniePutrii,Selebgram yg bahas konspirasi rata2 bilangnya Jepri emang,4,1 bulan yang lalu
@atppswt356,tapi karna ini aku jadi suka konten² babang hiro🤣🤣,1,1 bulan yang lalu
@Cep_TabLoe,😂,0,1 bulan yang lalu
@AliyaYong-o5k4d,😉😉😁😁😁,0,1 bulan yang lalu
@escobar_2jz,lah kan nama lengkap nya Jefrey Epstein,0,1 bulan yang lalu
@ikirisky6988,❤️❤️,0,1 bulan yang lalu
@nisaanggreini3106,ngakak😭,0,1 bulan yang lalu
@menurmartono5858,Lebih lokal pride,0,1 bulan yang lalu
@butterfly_2509,Jepri gak tuh😂😂   Jaga aman yaa bang😅,0,1 bulan yang lalu
@YuliaIndah-f5v,Lidah orang sini kak lebih enak SI JEPRI,0,1 bulan yang lalu
@VAurora,Sangat bersahabat😂:_HAHAHA:,0,1 bulan yang lalu
@fenny-hj9lf,😂😂😂,0,1 bulan yang lalu
@AnggitaPuteriMaharani-f7y1v,lidah pasar minggu maklumin aja kak😅,0,1 bulan yang lalu
@saraariyanti3253,Takut belibet kak... Tau sendiri kan babu sering salah nyebut nama dan typo 😂,0,1 bulan yang lalu
@indahmutiara299,:_HAHAHA::_HAHAHA::_HAHAHA:,0,1 bulan yang lalu
@MeiiLingg-i1w,babu emang beda biar majikan yg oon ga susah fikirnya 🤣,0,1 bulan yang lalu
@ronaldalex3612,Ceunah 😊 (bahasa sunda lg),0,1 bulan yang lalu
@tialamsimamora9542,"Kl ngomong  epstein suka belibet,enakan ngomong jepri,sesuai lidah babu😂😂😂😂😂",0,1 bulan yang lalu
@Hayati_Memet,Wkwkwk baru ngeh😂,0,1 bulan yang lalu
@desymawar9455,Maklum lidah pasarminggu ka😂😂😂,0,1 bulan yang lalu
@dewiayuseptiani2308,namanya emang jeffrey epstein kalo gasalah kak,0,1 bulan yang lalu
@panjenkepanjen7168,😂😂,0,1 bulan yang lalu
@IntanSari-jr5hq,Jepri Jepri😂😂,0,1 bulan yang lalu
@arumarsita25,Namanya aja babu pasar minggu😂😂,0,1 bulan yang lalu
@desyashfiranimudrikah,biar akrab kak😂😂,0,1 bulan yang lalu
@mariapaskah_sejarah8009,"Namanya emang jeffrey eipstein KK,indonya Jepri wkwkwkwk",0,1 bulan yang lalu
@BrigadeGladak,Babu kita emang UNIQ,0,1 bulan yang lalu
@AnnaSlmch,😂😂😂,0,1 bulan yang lalu
@revaanjeliaaa6379,udh kayak temen maen😂😂,0,1 bulan yang lalu
@natnayya,😂😂,0,1 bulan yang lalu
@yenlysinaga2988,🤣😂,0,1 bulan yang lalu
@evisolihah7737,selalu unik emg bang hiro 😭😭😭,0,1 bulan yang lalu
@hafizkempis-p6b6b,berasa akrab bgt si babu 😂😂😂,0,1 bulan yang lalu
@4uHanaArt,"Gua gak ngeh malah, ud bener epstein d awal kan.. tbtb jepri jepri gua jg manggut"" aja 😂",0,1 bulan yang lalu
@SriMulyani-sz9zb,😂😂😂,0,1 bulan yang lalu
@AinoElly,Babang glowing kita ini lain dr PD yang lain kak wkwkkw,0,1 bulan yang lalu
@febiola8188,Lucu banget pass bang hiro ngmg “si jepri”,0,1 bulan yang lalu
@tari-m8r,"Astaga ngakak 🤣🤣🤣🤣 Lidah pasar Minggu emang gitu, Pake P bukan F jePri 🤣🤣😬 Tapi nggak papa sih setuju juga karena kalau pakai Inggris Inggris Inggris Inggris Inggris Inggris and kita juga bingung mending ala pelafalan pasar  Minggu aja 🤣🤣🤣🤣",0,1 bulan yang lalu
@LWR17,Wkwkwk ngakakkk😂,0,1 bulan yang lalu
@Am_in_u_lah,Tapi emang betul gitu nggak si? Jeffrey itu nama orangnya Epstein itu nama marga keluarganya. Jadi kalo ada yang nyebut Epstein berarti ngetag seluruh kekuarga Epstein,0,1 bulan yang lalu
@fitriawdwtt1378,😂😂,0,1 bulan yang lalu
@starrynight7594,Walah priii priii,0,1 bulan yang lalu
@akuayaaa29,🤣🤣🤣,0,1 bulan yang lalu
@rasidahasgira-ih9eu,Pak donat😂... Lucuuuu,0,1 bulan yang lalu
@myspotify8647,Berasa 'si jepri' ini om-om kompleks toksik yang hobi menggatal😅,0,1 bulan yang lalu
@evanurhanifa7616,Emang kocak😂,0,1 bulan yang lalu
@ammalianr,:_HAHAHA:,0,1 bulan yang lalu
@m_hayati5393,padahal JEPRI yang kelakuannya dakjal hanya JEPRI di film Pengepungan di bukit duri😅,0,1 bulan yang lalu
@anariana8404,Jepri bener2 lah lu dah gila😂😂😂,0,1 bulan yang lalu
@niashofiana5322,🤣🤣🤣,0,1 bulan yang lalu
@meisyapuspita,mood banget emang 😭,0,1 bulan yang lalu
@hutao504,wkwk,0,1 bulan yang lalu
@riyuochan35,Adikku njir panggilannya itu pantes beberapa hari yg lalu omong jgn panggil Jeffry panggil Yusup pokok yusup,0,1 bulan yang lalu
@ekusn,maklum lidah pasar minggu kak 😂,0,1 bulan yang lalu
@zhoushuyee,Maklumi aja babu kita lidahnya suka keseleo 😂,0,1 bulan yang lalu
@agestaniasasicha3408,😂😂,1,1 bulan yang lalu
@Rafayell_loverss,G kebayang sih😢😢,20,1 bulan yang lalu
@Chika-pi4tc,"Anjir apa ya yang lebih buruk, menakutkan, menjijikan, dan iblis banget dari makan anak bayi?! Kek apa lagi anjir yang bakal lebih buruk dari itu?! Itu aja udah yaampun gelo banget lebih dari gelo kek busetttt... 😫😩 gatau dah udah kehabisan kata2 buat ngegambarin seberapa iblisnya mereka 😭😭😭😭",17,1 bulan yang lalu
@brownniii,"​ @Chika-pi4tc  Not ur fault but thanks. Niat mau nonton smbil makan, baca komen ini lgsg g mood makan😭 pdhl video masih awal2",3,1 bulan yang lalu
@AnnisaRahman1,​ @Chika-pi4tc jangan² daging burger McD campuran sm human 😱 kmrn pernah baca yg ini tp lupa dmna,0,1 bulan yang lalu
@arismunandar-n2i,​ @Chika-pi4tc nonton nya dmn kak,0,2 minggu yang lalu
@yenh8556,"Yg mslh bayi aja di publish pdhl semengerikan itu, apalgi yg masih dirahasiakan se ngeri apa coba..",6,1 bulan yang lalu
@chyacobain,Eh itu masih ada ynag di keep bjir ga kebayang petugas yang ngecek file nya pasti psikis nya kena kasian mereka 😢😢,2,1 bulan yang lalu
@akndbdjdkxnd,"Kaya.y yang udah disebar juga itu udah byk yg di cut/sensor kak, si trum.y juga ttd kok untuk membuka dokumen ini ke publik, logika aja deh",0,1 bulan yang lalu
@MonicaAlyssa-d8t,Misi yang msh di keep mereka mau  menciptakan Neraka dunia,0,1 bulan yang lalu
@Yaniacehtamiang-b4c,Manusia itu jenis makhluk kyk orang yg sgt mengerikan.,0,1 bulan yang lalu
@arismunandar-n2i,Liat nya dmn sih kaka?,0,2 minggu yang lalu
@lindaherawati761,Mereka yg ngelepasin dajjal,9,1 bulan yang lalu
@BilalPutra-s4w,"Tapi ada kemungkinan dia masih hidup tapi kematiannya dipalsukan. Dia masih hidup tapi disembunyikan entah dimana dan ganti indetitas secara ini negara Amerika dan tau sendiri Amerika itu gimana atau ya dia dihabisi secara yang terlibat dalam kasus ini orang penting semua, atau masih banyak kemungkinan lainnya secara dia  dekat dengan orang orang elit  Apa ini salah satu rencana dari negara mereka. Karena yang orang orang yang terlibat dalam kasus itu orang orang dari kalangan atas",140,1 bulan yang lalu (diedit)
@firlyanggraini5696,​ @BilalPutra-s4w gpp ka dia ga akan hidup kekal didunia jd ttp optimis aja dengan pengadilan akhirat 🎉,68,1 bulan yang lalu
@asrirahmayanti2484, @BilalPutra-s4w  hasil otopsi pun menunjukan dia sudah mati dengan cara bundir,6,1 bulan yang lalu
@gbsshort,"​ @BilalPutra-s4w nah itu yg kupikirin wkwk, memalsukan kematian itu sangat bisa mereka lakukan",2,1 bulan yang lalu
@niyasy5261,"Tadi malem pas baca surah Al Baqarah kalo ga salah. Ada ayat yg artinya gini: ""Dan orang kafir pelindungnya adalah setan. Dia mengeluarkan mereka dari cahaya menuju kegelapan. Dan mereka kekal di dalam neraka."" Naudzubillah.",38,1 bulan yang lalu
@thehunter8965,gak yaa semuanya harus dihukum di dunia,15,1 bulan yang lalu
@RioAntoniTV,​ @thehunter8965 org berduit susah dihukum yg adil di dunia,12,1 bulan yang lalu
@kiragnia,"​ @thehunter8965  Setuju banget. Enak aja mereka senang-senang di dunia dan kita disuruh sabar nunggu akhirat. Jangan suka terlena dengan janji ""ntar di akhirat dapat hukumannya kok"". Justru itu yang bikin mereka tambah ngelunjak jahatin kita sekarang. Toh mereka gak percaya akhirat, makanya mereka bisa jahat sekarang. Maka dari itu harusnya kita semua juga jangan pasrah nunggu Tuhan yang balas.",11,1 bulan yang lalu
@tiaa12345,"​ @thehunter8965 harapannya sih gitu ya.. tp kalau nggak sempat dihukum di dunia, plis lipat gandakan hukumannya di akhirat ya Allah",3,1 bulan yang lalu
@gagagagu-s5m,hhhh kira2 lgi diapain y tu si epsteinn,4,1 bulan yang lalu
@kiragnia,Gak bosen apa kalian nungguin akhirat? Kenapa gak beraksi sekarang aja? Kelamaan nunggu akhirat.,4,1 bulan yang lalu
@Fathur-i1b,​ @kiragnia duh 😅. Percaya deh dgn Allah. Lebih tau dan lebih pedih nanti balasan nya kepada org org biadab kek gitu . Janji Allah itu benar jgn lu pertanyakan kenapa g skrg knp g skrg tunggu kehendak Allah lebih besar. Emg kita ini siapa aduh kita cuma makhluk kecil bernama manusia yg hidup di alam nya buatan Allah SWT yg sgt besar dan luas ini sdgkan kita ini kecil g berdaya dan ga punya kekuatan apapun untuk membalas org org Kafir yg jahat..   Org jaman dulu aja para nabi ketika berdakwah dan melawan org org kufur dan jahat dari kaumnya aja bnyk yg menderita di persekusi di bunuh di permalukan di hina hina di katakan org gila tak waras dsb itu para nabi loh dlm menghadapi org jahat seperti itu. Apalagi kita coba org biasa yg bener bener hidup aja harusnya bersyukur dripada berada dilingkaran org org keji itu. Coba lu pikir?. Udh syukur kita jauh dari org org Jahannam itu. Biar alam yg akan menghukum mereka dgn kematian yg menyakitkan pertama. Kedua tinggal serahkan di alam lain oleh malaikat malaikat Allah akan menyiksa nya tanpa henti siang dan malam. Dan membuat dia akan menyesali semua perbuatan dia didunia . Wallahu a'lam bishawwab,3,1 bulan yang lalu
@byholaw3525,"​ @kiragnia karna hukuman di Dunia ga bisa sesakit itu. Kalo didunia paling sakit cuma bisa disiksa sampe lewat. Paling lama 15 tahun, soalnya si Epstein kan ydin tuir. Kalo di akhirat dia disiksa ampe lewat, dihidupin lagi, lewat lagi, hidup lagi siksa lagi sampe semua setimpal.",0,1 bulan yang lalu
@aisyahhana93,"Nungguin biar bisa nonton sidang pengadilan akhirat harus mati dulu kak, repot banget",3,1 bulan yang lalu
@irawanardutarecha1129,In di dunia mbak. Pasrah jgn kebangetan ko tenang2,3,1 bulan yang lalu
@arryajuli7829,kalau ga punya agama msih di adilin ga? Wkwkwk karena ga smw org percaya agama,2,1 bulan yang lalu
@leonitafrilenska817,"​​ @arryajuli7829 mau punya agama ataw nggak, Tuhannya tetep ada.....tgl nunggu mau dihukum bentuk apa....langsung cemplung atau cincang dulu",11,1 bulan yang lalu (diedit)
@lucygrey7721,HIRO TOLONG BAHAS WARUNG MAKAN BU LRLA PLEASE!!! Itu seru bgt ceritnya,2,1 bulan yang lalu
@novitapatrisiana3597,"Bener"" ga takut akhirat dia  udh ga knal tuhan bhkan balasana akhirat.. udah gelap...apalagi klo dia meyakini prtolongan junjungannya yg akan kluar d akhir jaman ya udah ga kpikiran dia sma balasan akhirat yg kita yakini... dah ngmg sama batu aja..ga masuk di dia",2,1 bulan yang lalu
@aimamustika131,"masyaAllaah Maha Besar Allah Rabb yg Maha Adil menciptakan hukuman akhirat untuk mereka yg sejahat ini, karna kalau hanya hukuman dunia rasanya tidak ada hukuman yg setimpal untuk orang sejahat ini",2,1 bulan yang lalu
@Dianadeeedayy,Iya karna mereka iblis nya ga tenang saya mahh 😩ngeri soal nya,1,1 bulan yang lalu
@bebekkopral8792,emang ada akhirat? 😂,1,1 bulan yang lalu
